#,Age,City,College,Conference,Division,Exp.,Ht.,Name,Pos.,Team,Team Logo,Team Roster,Wt.
80,23,"East Rutherford, NJ",Temple,NFC,NFC-East,R,6-4,"Thompson, Colin",TE,Giants,https://cpt.azureedge.net/NFLTeamImages/giants.png,http://www.giants.com/team/roster.html,250
80,23,"Indianapolis, IN",Grambling State,AFC,AFC-South,2,6-1,"Rogers, Chester",WR,Colts,https://cpt.azureedge.net/NFLTeamImages/colts.png,http://www.colts.com/team/roster.html,180
80,23,"Kansas City, MO",Michigan,AFC,AFC-West,R,6-3,"Chesson, Jehu",WR,Chiefs,https://cpt.azureedge.net/NFLTeamImages/chiefs.png,http://www.chiefs.com/team/roster.html,203
80,23,"Nashville, TN",Ball State,AFC,AFC-South,R,6-1,"Mabon, KeVonn",WR,Titans,https://cpt.azureedge.net/NFLTeamImages/titans.png,http://www.titansonline.com/team/roster.html,212
80,23,"Oakland, CA",Wake Forest,AFC,AFC-West,1,6-4,"Brent, K.J.",WR,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,190
80,23,"Pittsburg, PA",Pittsburgh,AFC,AFC-North,R,6-4,"Orndoff, Scott",TE,Steelers,https://cpt.azureedge.net/NFLTeamImages/steelers.png,http://www.steelers.com/team/roster.html,253
80,23,"San Diego, CA",Missouri,AFC,AFC-West,R,6-6,"Culkin, Sean",TE,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,245
80,23,"Washington, DC",Duke,NFC,NFC-East,3,5-9,"Crowder, Jamison",WR,Redskins,https://cpt.azureedge.net/NFLTeamImages/redskins.png,http://www.redskins.com/team/roster.html,177
81,23,"Charlotte, NC",Memphis,NFC,NFC-South,1,5-11,"Frazier, Mose",WR,Panthers,https://cpt.azureedge.net/NFLTeamImages/panthers.png,http://www.panthers.com/team/roster.html,190
81,23,"Foxboro, MA",Arkansas,AFC,AFC-East,R,6-4,"Hollister, Cody",WR,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,209
81,23,"Green Bay, WI",Illinois,NFC,NFC-North,2,6-3,"Allison, Geronimo",WR,Packers,https://cpt.azureedge.net/NFLTeamImages/packers.png,http://www.packers.com/team/players.html,202
81,23,"Houston, TX",Oregon,AFC,AFC-South,R,6-6,"Baylis, Evan",TE,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,245
81,23,"Minneapolis , MN",Germany,NFC,NFC-North,0,6-4,"Böhringer, Moritz",WR,Vikings,https://cpt.azureedge.net/NFLTeamImages/vikings.png,http://www.vikings.com/team/roster.html,225
81,23,"New Orleans, LA",Ball State,NFC,NFC-South,R,6-3,"Williams-Lambert, Jordan",WR,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,228
81,23,"Oakland, CA",Oregon,AFC,AFC-West,R,6-5,"Brown, Pharaoh",TE,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,246
81,23,"Pittsburg, PA",Penn State,AFC,AFC-North,3,6-7,"James, Jesse",TE,Steelers,https://cpt.azureedge.net/NFLTeamImages/steelers.png,http://www.steelers.com/team/roster.html,261
81,23,"San Francisco, CA",Louisiana Tech,NFC,NFC-West,R,5-8,"Taylor, Trent",WR,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,181
82,23,"Atlanta, GA",Washington,NFC,NFC-South,2,6-4,"Perkins, Joshua",TE,Falcons,https://cpt.azureedge.net/NFLTeamImages/falcons.png,http://www.atlantafalcons.com/team/player-roster.html,227
82,23,"Cincinnati, OH",Nebraska,AFC,AFC-North,R,6-3,"Carter, Cethan",TE,Bengals,https://cpt.azureedge.net/NFLTeamImages/bengals.png,http://www.bengals.com/team/roster.html,241
82,23,"Detroit, MI",Alabama State,NFC,NFC-North,R,6-5,"Barnes, Brandon",TE,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,256
82,23,"St. Louis, MO",Temple,NFC,NFC-West,1,5-11,"Shippen, Brandon",WR,Rams,https://cpt.azureedge.net/NFLTeamImages/rams.png,http://www.therams.com/team/roster.html,196
83,23,"Baltimore, MD",Tennessee-Chattanooga,AFC,AFC-North,R,6-0,"Board, C.J.",WR,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,181
83,23,"Detroit, MI",Pittsburgh,NFC,NFC-North,R,6-2,"Ford, Dontez",WR,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,210
83,23,"Houston, TX",Iowa,AFC,AFC-South,R,5-9,"McCarron, Riley",WR,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,185
83,23,"Minneapolis , MN",Michigan State,NFC,NFC-North,0,5-11,"Shelton, R.J.",WR,Vikings,https://cpt.azureedge.net/NFLTeamImages/vikings.png,http://www.vikings.com/team/roster.html,205
83,23,"San Diego, CA",Indiana,AFC,AFC-West,R,5-8,"Paige, Mitchell",WR,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,180
84,23,"Chicago, IL",Harvard,NFC,NFC-North,2,6-4,"Braunecker, Ben",TE,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,255
84,23,"Cleveland, OH",UCLA,AFC,AFC-North,2,6-1,"Payton, Jordan",WR,Browns,https://cpt.azureedge.net/NFLTeamImages/browns.png,http://www.clevelandbrowns.com/team/roster.html,209
84,23,"Detroit, MI",Stanford,NFC,NFC-North,R,6-1,"Rector, Michael",WR,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,190
84,23,"Foxboro, MA",Northwestern,AFC,AFC-East,R,6-1,"Carr, Austin",WR,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,195
84,23,"Seattle, WA",Michigan,NFC,NFC-West,R,6-2,"Darboh, Amara",WR,Seahawks,https://cpt.azureedge.net/NFLTeamImages/seahawks.png,http://www.seahawks.com/team/roster,216
84,23,"St. Louis, MO",South Carolina State,NFC,NFC-West,2,6-5,"Hemingway, Temarrick",TE,Rams,https://cpt.azureedge.net/NFLTeamImages/rams.png,http://www.therams.com/team/roster.html,251
85,23,"Foxboro, MA",Nebraska,AFC,AFC-East,R,6-4,"Cotton, Sam",TE,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,250
85,23,"Jacksonville, FK",Texas,AFC,AFC-South,R,6-3,"Bluiett, Caleb",TE,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,252
85,23,"Oakland, CA",Pennsylvania,AFC,AFC-West,2,6-5,"O'Malley, Ryan",TE,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,265
85,23,"San Francisco, CA",Iowa,NFC,NFC-West,R,6-4,"Kittle, George",TE,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,247
86,23,"Cincinnati, OH",Buffalo,AFC,AFC-North,R,6-5,"Schreck, Mason",TE,Bengals,https://cpt.azureedge.net/NFLTeamImages/bengals.png,http://www.bengals.com/team/roster.html,258
86,23,"Denver, CO",Wisconsin,AFC,AFC-West,1,6-3,"Traylor, Austin",TE,Broncos,https://cpt.azureedge.net/NFLTeamImages/broncos.png,http://www.denverbroncos.com/team/roster.html,255
86,23,"East Rutherford, NJ",California,NFC,NFC-East,2,6-3,"Powe, Darius",WR,Giants,https://cpt.azureedge.net/NFLTeamImages/giants.png,http://www.giants.com/team/roster.html,220
86,23,"Houston, TX",Stephen F. Austin,AFC,AFC-South,R,6-6,"Conque, Zach",TE,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,240
86,23,"Jacksonville, FK",UCLA,AFC,AFC-South,R,5-9,"Walker, Kenneth",WR,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,188
87,23,"Baltimore, MD",Minnesota,AFC,AFC-North,3,6-4,"Williams, Maxx",TE,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,257
87,23,"Chicago, IL",Ashland,NFC,NFC-North,R,6-6,"Shaheen, Adam",TE,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,277
87,23,"Dallas, TX",Texas,NFC,NFC-East,2,6-4,"Swaim, Geoff",TE,Cowboys,https://cpt.azureedge.net/NFLTeamImages/cowboys.png,http://www.dallascowboys.com/team/roster,260
87,23,"Minneapolis , MN",Michigan State,NFC,NFC-North,0,6-4,"Price, Josiah",TE,Vikings,https://cpt.azureedge.net/NFLTeamImages/vikings.png,http://www.vikings.com/team/roster.html,243
87,23,"Pittsburg, PA",Fordham,AFC,AFC-North,R,6-8,"Odom, Phazahn",TE,Steelers,https://cpt.azureedge.net/NFLTeamImages/steelers.png,http://www.steelers.com/team/roster.html,251
87,23,"St. Louis, MO",Utah,NFC,NFC-West,R,6-7,"Wilson, Travis",TE,Rams,https://cpt.azureedge.net/NFLTeamImages/rams.png,http://www.therams.com/team/roster.html,258
88,23,"Buffalo, NY",Tennessee,AFC,AFC-East,R,6-4,"Croom, Jason",TE,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,246
88,23,"Cincinnati, OH",Notre Dame,AFC,AFC-North,2,6-1,"Brown, Chris",WR,Bengals,https://cpt.azureedge.net/NFLTeamImages/bengals.png,http://www.bengals.com/team/roster.html,191
88,23,"Cleveland, OH",Pittsburgh,AFC,AFC-North,1,6-3,"Holtz, J.P.",TE,Browns,https://cpt.azureedge.net/NFLTeamImages/browns.png,http://www.clevelandbrowns.com/team/roster.html,240
88,23,"Miami, FL",Rutgers,AFC,AFC-East,2,6-0,"Carroo, Leonte",WR,Dolphins,https://cpt.azureedge.net/NFLTeamImages/dolphins.png,http://www.miamidolphins.com/team/player-roster.html,217
88,23,"New Orleans, LA",Georgia Tech,NFC,NFC-South,R,5-11,"Thomas, Justin",WR,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,185
88,23,"San Diego, CA",Rutgers,AFC,AFC-West,R,6-3,"Patton, Andre",WR,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,210
89,23,"Detroit, MI",Incarnate Word,NFC,NFC-North,2,6-6,"Wick, Cole",TE,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,257
9,23,"Denver, CO",Syracuse,AFC,AFC-West,2,6-4,"Dixon, Riley",P,Broncos,https://cpt.azureedge.net/NFLTeamImages/broncos.png,http://www.denverbroncos.com/team/roster.html,221
9,23,"Green Bay, WI",Georgia Southern,NFC,NFC-North,R,6-0,"Crockett, Montay",WR,Packers,https://cpt.azureedge.net/NFLTeamImages/packers.png,http://www.packers.com/team/players.html,184
90,23,"Chicago, IL",Florida,NFC,NFC-North,2,6-2,"Bullard, Jonathan",DL,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,290
90,23,"Cleveland, OH",Oklahoma State,AFC,AFC-North,2,6-4,"Ogbah, Emmanuel",DL/LB,Browns,https://cpt.azureedge.net/NFLTeamImages/browns.png,http://www.clevelandbrowns.com/team/roster.html,275
90,23,"Denver, CO",Oregon State,AFC,AFC-West,1,6-1,"Peko, Kyle",NT,Broncos,https://cpt.azureedge.net/NFLTeamImages/broncos.png,http://www.denverbroncos.com/team/roster.html,305
90,23,"Foxboro, MA",Texas,AFC,AFC-East,3,6-2,"Brown, Malcom",DL,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,320
91,23,"Baltimore, MD",Maine,AFC,AFC-North,R,6-3,"Ricard, Patrick",DE,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,300
91,23,"Chicago, IL",Florida State,NFC,NFC-North,3,6-4,"Goldman, Eddie",DL,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,320
91,23,"Cleveland, OH",Montana,AFC,AFC-North,2,6-2,"Holmes, Tyrone",DL,Browns,https://cpt.azureedge.net/NFLTeamImages/browns.png,http://www.clevelandbrowns.com/team/roster.html,253
91,23,"Houston, TX",Clemson,AFC,AFC-South,R,6-3,"Watkins, Carlos",DT,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,309
91,23,"Minneapolis , MN",Vanderbilt,NFC,NFC-North,0,6-5,"Weatherly, Stephen",DE,Vikings,https://cpt.azureedge.net/NFLTeamImages/vikings.png,http://www.vikings.com/team/roster.html,265
91,23,"San Francisco, CA",Oregon,NFC,NFC-West,3,6-7,"Armstead, Arik",DL,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,292
92,23,"Buffalo, NY",Ohio State,AFC,AFC-East,2,6-4,"Washington, Adolphus",DT,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,295
92,23,"Oakland, CA",Texas,AFC,AFC-West,R,6-1,"Boyette, Paul",DT,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,310
93,23,"Baltimore, MD",Michigan,AFC,AFC-North,R,6-5,"Wormley, Chris",DE,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,300
93,23,"Houston, TX",Michigan State,AFC,AFC-South,1,6-6,"Heath, Joel",DE,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,300
93,23,"Oakland, CA",Oklahoma State,AFC,AFC-West,1,6-5,"Bean, Jimmy",DE,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,264
93,23,"San Diego, CA",Arkansas,AFC,AFC-West,3,6-1,"Philon, Darius",DE,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,300
94,23,"East Rutherford, NJ",Alabama,NFC,NFC-East,R,6-3,"Tomlinson, Dalvin",DT,Giants,https://cpt.azureedge.net/NFLTeamImages/giants.png,http://www.giants.com/team/roster.html,312
94,23,"East Rutherford, NJ",Florida Atlantic,AFC,AFC-East,1,6-2,"Bryant, Brandin",DL,Jets,https://cpt.azureedge.net/NFLTeamImages/jets.png,http://www.newyorkjets.com/team/roster.html,289
94,23,"Green Bay, WI",Northwestern,NFC,NFC-North,2,6-6,"Lowry, Dean",DE,Packers,https://cpt.azureedge.net/NFLTeamImages/packers.png,http://www.packers.com/team/players.html,296
94,23,"Nashville, TN",Penn St.,AFC,AFC-South,2,6-4,"Johnson, Austin",DL,Titans,https://cpt.azureedge.net/NFLTeamImages/titans.png,http://www.titansonline.com/team/roster.html,314
95,23,"Baltimore, MD",South Alabama,AFC,AFC-North,R,6-1,"Allen, Randy",LB,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,240
95,23,"Dallas, TX",Iowa State,NFC,NFC-East,3,6-7,"Irving, David",DL,Cowboys,https://cpt.azureedge.net/NFLTeamImages/cowboys.png,http://www.dallascowboys.com/team/roster,273
95,23,"Foxboro, MA",Youngstown State,AFC,AFC-East,R,6-4,"Rivers, Derek",DE,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,250
95,23,"Houston, TX",Rice,AFC,AFC-South,2,6-2,"Covington, Christian",DE,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,305
95,23,"Oakland, CA",Illinois,AFC,AFC-West,2,6-5,"Ward, Jihad",DE,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,296
95,23,"Pittsburg, PA",Mars Hill,AFC,AFC-North,1,6-5,"Maxey, Johnny",DE,Steelers,https://cpt.azureedge.net/NFLTeamImages/steelers.png,http://www.steelers.com/team/roster.html,283
96,23,"Detroit, MI",Eastern Michigan,NFC,NFC-North,R,6-4,"O'Connor, Pat",DL,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,270
96,23,"Houston, TX",UCLA,AFC,AFC-South,R,6-3,"Ankou, Eli",DT,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,290
97,23,"Houston, TX",Missouri,AFC,AFC-South,R,6-4,"Hatley, Rickey",NT,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,270
97,23,"Oakland, CA",Florida State,AFC,AFC-West,3,6-3,"Edwards, Mario Jr.",DE,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,280
97,23,"Philadelphia, PA",Washington State,NFC,NFC-East,2,6-4,"Vaeao, Destiny",DT,Eagles,https://cpt.azureedge.net/NFLTeamImages/eagles.png,http://www.philadelphiaeagles.com/team/roster.html,299
97,23,"Seattle, WA",Louisiana-Lafayette,NFC,NFC-West,R,6-0,"Peters, Otha",LB,Seahawks,https://cpt.azureedge.net/NFLTeamImages/seahawks.png,http://www.seahawks.com/team/roster,238
98,23,"Denver, CO",Pittsburgh,AFC,AFC-West,R,6-3,"Jarrett, Tyrique",NT,Broncos,https://cpt.azureedge.net/NFLTeamImages/broncos.png,http://www.denverbroncos.com/team/roster.html,335
98,23,"Detroit, MI",Arkansas,NFC,NFC-North,R,6-3,"Ledbetter, Jeremiah",DT,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,280
98,23,"Foxboro, MA",Arkansas,AFC,AFC-East,3,6-2,"Flowers, Trey",DL,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,265
98,23,"Jacksonville, FK",Central Arkansas,AFC,AFC-South,1,6-6,"Woodard, Jonathan",DE,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,287
98,23,"New Orleans, LA",Louisville,NFC,NFC-South,R,6-2,"Rankins, Sheldon",DT,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,305
98,23,"Washington, DC",Temple,NFC,NFC-East,2,6-3,"Ioannidis, Matt",DL,Redskins,https://cpt.azureedge.net/NFLTeamImages/redskins.png,http://www.redskins.com/team/roster.html,305
99,23,"Foxboro, MA",Nebraska,AFC,AFC-East,2,6-3,"Valentine, Vincent",DT,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,320
99,23,"Kansas City, MO",Southern Mississippi,AFC,AFC-West,3,6-2,"Nunez-Roches, Rakeem",DL,Chiefs,https://cpt.azureedge.net/NFLTeamImages/chiefs.png,http://www.chiefs.com/team/roster.html,307
99,23,"San Francisco, CA",Oregon,NFC,NFC-West,2,6-7,"Buckner, DeForest",DL,49ers,https://cpt.azureedge.net/NFLTeamImages/49ers.png,http://www.49ers.com/team/roster.html,300
1,24,"Kansas City, MO",Duke,AFC,AFC-West,1,6-4,"Monday, Will",P,Chiefs,https://cpt.azureedge.net/NFLTeamImages/chiefs.png,http://www.chiefs.com/team/roster.html,210
1,24,"Minneapolis , MN",Iowa,NFC,NFC-North,0,6-0,"Koehn, Marshall",K,Vikings,https://cpt.azureedge.net/NFLTeamImages/vikings.png,http://www.vikings.com/team/roster.html,205
1,24,"San Diego, CA",Montana,AFC,AFC-West,R,6-1,"Jones, Jamaal",WR,Chargers,https://cpt.azureedge.net/NFLTeamImages/chargers.png,http://www.chargers.com/team/roster,189
10,24,"Jacksonville, FK",Arkansas,AFC,AFC-South,1,6-2,"Allen, Brandon",QB,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,214
10,24,"Nashville, TN",William & Mary,AFC,AFC-South,3,6-0,"McBride, Tre",WR,Titans,https://cpt.azureedge.net/NFLTeamImages/titans.png,http://www.titansonline.com/team/roster.html,210
10,24,"Tampa, FL",Clemson,NFC,NFC-South,3,5-11,"Humphries, Adam",WR,Buccaneers,https://cpt.azureedge.net/NFLTeamImages/bucs.png,http://www.buccaneers.com/team-and-stats/roster.html,195
11,24,"Chicago, IL",West Virginia,NFC,NFC-North,2,6-3,"White, Kevin",WR,Bears,https://cpt.azureedge.net/NFLTeamImages/bears.png,http://www.chicagobears.com/team/roster.html,216
11,24,"East Rutherford, NJ",Temple,AFC,AFC-East,2,6-3,"Anderson, Robby",WR,Jets,https://cpt.azureedge.net/NFLTeamImages/jets.png,http://www.newyorkjets.com/team/roster.html,190
11,24,"Indianapolis, IN",Auburn,AFC,AFC-South,3,5-10,"Bray, Quan",WR,Colts,https://cpt.azureedge.net/NFLTeamImages/colts.png,http://www.colts.com/team/roster.html,186
11,24,"Miami, FL",Louisville,AFC,AFC-East,3,6-3,"Parker, DeVante",WR,Dolphins,https://cpt.azureedge.net/NFLTeamImages/dolphins.png,http://www.miamidolphins.com/team/player-roster.html,212
11,24,"Philadelphia, PA",North Dakota State,NFC,NFC-East,2,6-5,"Wentz, Carson",QB,Eagles,https://cpt.azureedge.net/NFLTeamImages/eagles.png,http://www.philadelphiaeagles.com/team/roster.html,237
12,24,"Cincinnati, OH",Wisconsin,AFC,AFC-North,2,6-0,"Erickson, Alex",WR,Bengals,https://cpt.azureedge.net/NFLTeamImages/bengals.png,http://www.bengals.com/team/roster.html,195
12,24,"Kansas City, MO",Georgia State,AFC,AFC-West,4,5-9,"Wilson, Albert",WR,Chiefs,https://cpt.azureedge.net/NFLTeamImages/chiefs.png,http://www.chiefs.com/team/roster.html,200
13,24,"Buffalo, NY",Central Arkansas,AFC,AFC-East,2,6-4,"Lewis, Dezmin",WR,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,214
13,24,"Detroit, MI",Notre Dame,NFC,NFC-North,3,6-0,"Jones, TJ",WR,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,190
13,24,"East Rutherford, NJ",LSU,NFC,NFC-East,3,5-11,"Beckham Jr, Odell",WR,Giants,https://cpt.azureedge.net/NFLTeamImages/giants.png,http://www.giants.com/team/roster.html,198
13,24,"Houston, TX",Ohio State,AFC,AFC-South,1,6-1,"Miller, Braxton",WR,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,205
13,24,"Jacksonville, FK",Florida State,AFC,AFC-South,3,5-11,"Greene Sr., Rashad",WR,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,186
13,24,"Kansas City, MO",Oregon,AFC,AFC-West,4,5-8,"Thomas, De'Anthony",WR,Chiefs,https://cpt.azureedge.net/NFLTeamImages/chiefs.png,http://www.chiefs.com/team/roster.html,176
13,24,"New Orleans, LA",Ohio State,NFC,NFC-South,2,6-3,"Thomas, Michael",WR,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,212
